visit_id,visit_duration,Variation
784951394_58642189046_105755,0 days 00:00:00,Test
784966468_85802499149_197294,0 days 00:03:11,Test
784977627_38186200140_926642,0 days 00:00:12,Control
784980568_76858536634_865091,0 days 00:00:00,Control
78498825_43419618174_137745,0 days 00:00:00,Test
784997834_46492078184_273307,0 days 00:02:13,Test
785012189_73415015333_970090,0 days 00:14:22,Control
785022766_95317531952_51207,0 days 00:12:55,Control
7850356_63542560452_939539,0 days 00:02:01,Control
785068553_469599973_75792,0 days 00:00:00,Control
785068983_5055954010_682118,0 days 00:09:49,Test
785073681_15979201254_156739,0 days 00:00:00,Test
785076342_84151564781_960870,0 days 00:08:12,Control
7851024_73846484356_155169,0 days 00:00:08,Control
785111669_42377724134_785148,0 days 00:07:56,Test
785117264_69491519235_341806,0 days 00:00:16,Test
785129431_56734760407_679469,0 days 00:02:52,Control
785144100_69458132927_198292,0 days 00:42:23,Test
785145421_58162122809_519777,0 days 00:03:03,Test
78514730_462963394_540368,0 days 00:03:35,Control
785169932_71837735190_797522,0 days 00:03:02,Test
785180421_51713982815_891356,0 days 00:00:00,Test
785188424_65010717021_330303,0 days 00:01:16,Control
785197975_87419699556_853997,0 days 00:01:57,Control
785219108_12205412482_874102,0 days 00:02:35,Test
785227681_1984041129_620491,0 days 00:01:58,Test
785242615_70818277496_399645,0 days 00:02:44,Control
785244045_16623764995_112393,0 days 00:03:16,Test
785253312_97252686186_202312,0 days 00:09:08,Test
785267123_15842101026_800326,0 days 00:00:12,Control
785273669_23848196061_227344,0 days 00:01:27,Test
785278384_39273776793_87571,0 days 00:10:18,Test
785300389_77875685027_17599,0 days 00:05:37,Test
785302_27716860778_835625,0 days 00:01:45,Control
785321506_65317934223_88806,0 days 00:00:44,Test
785323360_68063574429_501495,0 days 00:00:18,Test
785337386_23798251740_552041,0 days 00:02:07,Control
785338540_85725758140_283540,0 days 00:02:35,Test
785363027_77427817151_766061,0 days 00:01:35,Test
785373489_94753068491_60806,0 days 00:02:51,Test
785375766_97600425399_503224,0 days 00:03:12,Control
785399762_67932521517_243727,0 days 00:01:15,Test
785421763_16146130896_910936,0 days 00:06:36,Control
785424220_87281853840_36547,0 days 00:02:29,Control
785444271_70673331930_743235,0 days 00:03:58,Test
785518272_88946069992_654243,0 days 00:00:51,Control
78551959_36641561790_820721,0 days 00:00:21,Control
78552442_54387048224_180922,0 days 00:00:00,Control
785527845_22082113384_188298,0 days 00:00:00,Test
785539255_62189820448_737536,0 days 00:00:00,Control
785553989_63511302893_93170,0 days 00:04:29,Test
785557204_68394445935_861481,0 days 00:01:54,Control
785565879_57096742833_402839,0 days 00:02:36,Test
785582365_91146881088_344696,0 days 00:00:00,Control
78558295_42422218659_892202,0 days 00:13:42,Test
785588181_22212158949_29475,0 days 00:00:13,Control
785599167_21242604002_592853,0 days 00:07:33,Test
785613310_72770205670_928205,0 days 00:12:37,Control
785628820_85212624106_821679,0 days 00:00:39,Control
785639150_83580509605_953059,0 days 00:03:28,Test
785659257_82224260702_865774,0 days 00:00:07,Test
785687373_12738073558_137905,0 days 00:02:18,Test
785693647_28792318450_117317,0 days 00:03:33,Control
785700046_5080007074_394950,0 days 00:08:53,Control
785705639_46370961002_346485,0 days 00:00:00,Control
785711827_60997823853_653469,0 days 00:02:27,Control
78573341_90772477431_834290,0 days 00:02:27,Test
78573861_56455512843_751494,0 days 00:23:44,Test
785754463_86819973306_478214,0 days 00:10:41,Test
785756963_14282469597_316596,0 days 00:00:00,Test
785759821_4373872105_298873,0 days 00:00:00,Control
785774348_67890632161_220021,0 days 00:07:45,Test
7857829_30236960759_145231,0 days 00:00:10,Test
785820314_20092850561_983775,0 days 00:05:55,Test
785821810_87814838118_552143,0 days 00:00:00,Test
785830550_59228690535_328527,0 days 00:02:24,Control
785840601_12448056924_631768,0 days 00:00:37,Test
785846389_98202480437_990340,0 days 00:02:52,Test
785850435_67708126671_159865,0 days 00:05:06,Test
78586023_44515306072_612291,0 days 00:03:12,Control
785888245_91159861417_15969,0 days 00:30:54,Test
785898928_26310630837_19202,0 days 00:04:27,Test
785901080_75881063505_132351,0 days 00:04:39,Control
785904580_96778892944_336529,0 days 00:01:37,Test
785911176_84552812581_768475,0 days 00:00:05,Control
785923515_28349459019_637020,0 days 00:23:06,Control
785926345_769254593_384207,0 days 00:01:13,Control
78593975_79497148200_514194,0 days 00:02:20,Control
785946821_7731118995_208494,0 days 00:06:41,Test
78595194_7843500315_543266,0 days 00:25:35,Control
78595800_6190990273_553524,0 days 00:09:13,Test
78596407_58453752051_755098,0 days 00:02:53,Control
785977037_55612437117_322597,0 days 00:00:00,Control
78598538_67754494375_646114,0 days 00:01:26,Control
785992121_8073224232_765159,0 days 00:07:19,Test
785993298_95337790441_831230,0 days 00:06:47,Control
786010446_23052171703_171012,0 days 00:09:13,Control
786027052_68888747947_375566,0 days 00:02:00,Test
786032085_70122552382_879712,0 days 00:02:47,Test
786035907_59449635866_913235,0 days 00:09:32,Test
786046014_81938844275_487879,0 days 00:00:29,Control
786056981_86762335391_113730,0 days 00:00:31,Control
786067406_24188504220_91683,0 days 00:20:21,Test
786070704_24242503493_516907,0 days 00:05:10,Test
786089953_188410452_638765,0 days 00:10:43,Control
786094651_30395030510_566057,0 days 00:12:34,Control
786102509_63140474817_463973,0 days 00:07:31,Test
786104558_20757271795_400918,0 days 00:15:42,Test
786108495_79426702790_50058,0 days 00:00:00,Test
786110401_74774330623_310600,0 days 00:11:37,Control
786117689_92237638055_554173,0 days 01:04:19,Control
786148640_83066628799_911149,0 days 00:15:02,Test
786151651_5976019742_342096,0 days 00:00:00,Control
786161922_10172120498_186735,0 days 00:29:33,Control
786173687_81034044342_715851,0 days 00:00:00,Test
786174068_20788028315_533775,0 days 00:43:06,Test
786188824_16069381976_401131,0 days 00:01:35,Test
78619043_40922620275_733470,0 days 00:00:14,Control
786191170_42998658440_677114,0 days 00:02:37,Test
786215874_20551466223_490426,0 days 00:01:47,Control
786244593_81393511716_169540,0 days 00:00:14,Test
786245536_67658766384_282665,0 days 00:07:30,Control
786261474_325771762_901034,0 days 00:00:00,Control
786263558_61452339970_486673,0 days 00:01:58,Test
786269127_26733294652_185898,0 days 00:03:17,Test
786290215_3089151789_319786,0 days 00:03:45,Test
786296450_80987195094_315059,0 days 00:01:49,Control
786314267_46084249543_859755,0 days 00:01:44,Test
786340855_67167595410_243588,0 days 00:00:00,Test
786370488_68744265996_157794,0 days 00:13:30,Test
786375890_1838549380_15683,0 days 00:11:45,Control
786381007_29542789845_740892,0 days 00:01:53,Test
786384052_46441459627_53193,0 days 00:03:50,Test
786391577_44184515808_277116,0 days 00:08:35,Test
786393603_85552814174_565470,0 days 00:00:47,Control
786404381_19836080098_294595,0 days 00:00:00,Control
786412148_68775394076_742492,0 days 00:05:09,Test
786433237_54402633778_976472,0 days 00:00:00,Test
786436631_90135069293_167429,0 days 00:15:38,Control
786455034_71605446753_889862,0 days 00:03:52,Control
786455168_56921288052_350328,0 days 00:00:11,Control
786457950_15174853368_355840,0 days 00:00:48,Test
786463928_20917641712_222252,0 days 00:00:52,Test
786470423_19570488948_305609,0 days 00:04:15,Control
786479513_32510709348_735317,0 days 00:02:02,Control
786482843_5081233142_102909,0 days 00:13:32,Control
786492352_90184552160_59216,0 days 00:01:14,Control
786514185_71681416302_12337,0 days 00:03:37,Control
786521572_64068537507_969369,0 days 00:02:55,Test
786526272_41773821817_228056,0 days 00:03:47,Control
786536274_5447677464_271840,0 days 00:07:06,Control
786543488_8270485849_158408,0 days 00:00:28,Control
786549736_74924259354_67798,0 days 00:04:47,Control
786561534_89509707989_41838,0 days 00:03:06,Test
786577086_3578652722_745227,0 days 00:03:16,Test
786581961_37584430230_199524,0 days 00:04:01,Test
786583103_56983830327_743390,0 days 01:05:24,Test
786589435_64577373381_102300,0 days 00:01:55,Test
786604733_65041411025_617586,0 days 00:05:28,Test
786605197_45123002266_528844,0 days 00:02:52,Test
786613012_76680164544_8707,0 days 00:00:00,Control
786628832_37226766930_761183,0 days 00:00:00,Test
786641135_8032182266_358697,0 days 00:24:56,Test
786659710_69677582177_420470,0 days 00:02:48,Test
786724957_36216315400_275223,0 days 00:00:09,Control
786750402_29959186661_752323,0 days 00:05:06,Test
786765413_5609568255_793701,0 days 00:00:00,Control
786772887_18571768973_961808,0 days 00:04:18,Test
786791498_11186593345_652654,0 days 00:02:26,Test
786796114_45217740087_187112,0 days 00:02:07,Control
786830738_21444732400_224653,0 days 00:00:33,Control
786848178_24464079515_993765,0 days 00:01:18,Test
786853679_44494491595_106374,0 days 00:00:00,Control
786891533_91074385484_20735,0 days 00:03:41,Control
786983569_44645758561_559075,0 days 00:00:40,Test
786985661_54337831745_603642,0 days 00:05:58,Control
78701161_84445487035_948329,0 days 00:09:41,Test
787037781_20378386561_870059,0 days 00:07:27,Control
787039955_96047705602_696813,0 days 00:06:17,Test
787047116_61912413085_749947,0 days 00:01:00,Test
787060986_20027390666_143381,0 days 00:09:44,Control
787072823_83400386469_329823,0 days 00:01:17,Control
787073928_66734335033_708979,0 days 00:09:50,Test
787076429_1294272362_63975,0 days 00:03:08,Control
787088364_42565048089_987148,0 days 00:00:26,Control
787092355_84183108478_363369,0 days 00:15:53,Test
787101181_39505969129_816596,0 days 00:00:00,Test
787107428_91337331268_394327,0 days 00:03:17,Test
787107538_4356903701_440995,0 days 00:04:45,Control
787118049_1452267884_550059,0 days 00:00:00,Control
787123567_19561175841_537562,0 days 00:08:39,Control
787137522_56851189996_204949,0 days 00:13:32,Control
787138447_29502542319_335327,0 days 00:09:59,Control
787143896_78910763313_452859,0 days 00:03:20,Test
787153388_98122263659_157459,0 days 00:00:00,Test
787154703_85555473082_758220,0 days 00:01:44,Test
787174227_27225118096_29116,0 days 00:04:27,Control
787174277_88507597411_986282,0 days 00:09:34,Test
7871845_49757346502_165436,0 days 00:01:15,Test
787187923_42755830040_988954,0 days 00:03:48,Control
787208169_15183464209_852879,0 days 00:09:41,Test
787212719_48761920244_583197,0 days 00:00:08,Control
787259705_75153730173_271768,0 days 00:04:01,Test
787263908_16080938167_729301,0 days 00:00:00,Control
787270709_71639271251_188602,0 days 00:00:00,Test
787273768_81944749850_439192,0 days 00:03:39,Control
787284740_26034512620_546964,0 days 00:02:51,Test
787291063_20582982835_987227,0 days 00:02:47,Control
787293630_99654080321_963633,0 days 00:10:36,Test
787341045_27500675623_650915,0 days 01:43:44,Test
787357150_51059339258_310355,0 days 00:04:44,Control
78737152_34159647995_131884,0 days 00:03:46,Test
787377864_31815066529_22533,0 days 00:00:00,Control
787391788_51746934100_150485,0 days 00:05:24,Test
787394610_6100349417_766960,0 days 00:06:33,Test
787399505_93118570356_239895,0 days 00:01:09,Test
787406278_50916782891_728694,0 days 00:30:22,Control
787409648_57454029385_131386,0 days 00:00:00,Test
787420584_79086059191_607582,0 days 00:13:34,Control
787423478_30978756506_122312,0 days 00:10:31,Test
78742955_17434934914_285989,0 days 00:00:00,Control
787444419_23399802006_476230,0 days 00:01:15,Test
78745854_73683441326_923938,0 days 00:04:13,Test
787462280_41275163060_853604,0 days 00:02:18,Test
787465946_8427218517_124070,0 days 00:04:06,Test
787484768_43719186713_710562,0 days 00:00:00,Control
787486191_38787201768_120150,0 days 00:02:32,Test
787517677_45151121854_658425,0 days 00:02:31,Test
787535587_73923129119_572714,0 days 00:00:25,Control
787540592_96503756194_639670,0 days 00:06:37,Test
787553784_88319383241_27302,0 days 00:10:32,Test
787562863_70766476031_847699,0 days 00:01:47,Test
787571636_3223386544_904507,0 days 00:06:58,Test
787594509_15567659125_834550,0 days 00:00:00,Test
787602766_13406330245_262860,0 days 00:00:54,Test
787604043_54705312333_737607,0 days 00:02:40,Control
787610104_13162430891_439370,0 days 00:05:01,Test
78761049_2054856168_589269,0 days 00:00:16,Control
78761439_79489273964_408508,0 days 00:02:04,Test
787616759_67288362047_628103,0 days 00:01:09,Test
787616923_80653040120_559838,0 days 00:12:55,Test
787635095_45346588186_649401,0 days 00:02:56,Test
78763872_72654117301_77772,0 days 00:02:07,Control
787661094_82051496688_219885,0 days 00:02:51,Control
787673770_37704938502_718679,0 days 00:01:25,Test
78769442_43753169646_706302,0 days 00:01:36,Control
787699636_82430780789_272934,0 days 00:02:46,Control
78770505_54866929318_989186,0 days 00:00:00,Control
78771525_47440470766_791798,0 days 00:03:45,Control
787753838_28030877257_719298,0 days 00:02:46,Test
787772328_87293702510_763736,0 days 00:01:18,Test
787778238_28256525664_540284,0 days 00:16:41,Test
787783868_97051604660_735104,0 days 00:01:23,Test
787787684_22332776587_161612,0 days 00:04:22,Control
787813578_73349274894_691973,0 days 00:00:00,Test
787868110_3519835643_468795,0 days 00:00:00,Test
787898476_90450771718_488298,0 days 00:02:57,Control
787907101_51182529323_461713,0 days 00:06:26,Test
787907727_44753007829_126974,0 days 00:00:17,Control
787912126_42286483280_561168,0 days 00:10:54,Test
787931019_53094357320_348470,0 days 00:01:19,Test
787968598_72210308889_855403,0 days 00:11:22,Control
788015087_32289078340_555417,0 days 00:06:39,Test
788018204_95427604883_611604,0 days 00:00:00,Control
788022803_46905531140_550138,0 days 00:04:02,Test
788036379_52941498808_7287,0 days 01:08:35,Test
788041253_32802233165_734464,0 days 00:13:07,Control
788066426_47430248578_846862,0 days 00:00:00,Test
788078570_68312670805_164430,0 days 00:02:19,Test
788081170_74569146120_572807,0 days 00:04:50,Control
788132234_24468199060_998435,0 days 00:02:09,Test
788138372_9021833452_488161,0 days 00:02:52,Control
788190242_45551042133_867299,0 days 00:00:48,Control
788230159_29846623611_864731,0 days 00:04:01,Control
788236984_93709761084_707664,0 days 00:00:05,Test
788240364_62424863764_762073,0 days 00:00:00,Test
788242479_33776494884_439568,0 days 00:01:08,Test
788243282_86702935257_493630,0 days 00:05:50,Test
788250758_20501582723_692245,0 days 00:00:00,Test
788265898_98992560993_2431,0 days 00:04:38,Control
788287866_31633748096_589081,0 days 00:00:00,Control
788297664_35710448517_636112,0 days 00:02:13,Control
788298339_7505683401_12134,0 days 00:04:07,Test
788299411_18333695047_542333,0 days 00:00:03,Control
788306736_92780960608_190339,0 days 00:03:10,Test
788310504_43729511339_713531,0 days 00:37:32,Control
788323707_54713490146_497206,0 days 00:18:19,Test
788325264_98470706949_483536,0 days 00:01:42,Test
78835983_95065961238_378911,0 days 00:03:45,Test
788380701_27555092099_439965,0 days 00:04:46,Test
788394708_73440896586_622040,0 days 00:00:21,Control
788395203_59860200989_299513,0 days 00:01:45,Control
788411719_85586734456_315902,0 days 00:09:59,Control
788429835_84044271822_773545,0 days 00:11:24,Test
78844109_67816026221_780518,0 days 00:03:21,Test
788460119_96004180858_739765,0 days 00:00:00,Control
788471691_68378416963_824006,0 days 00:04:10,Test
7884775_43760868258_572334,0 days 00:00:00,Test
788508926_71005328223_51155,0 days 00:13:38,Control
788517372_88061445970_392650,0 days 00:00:13,Control
788524474_39639868836_796590,0 days 00:10:50,Test
788529411_20707076690_483333,0 days 00:09:24,Test
788536325_85303550796_980263,0 days 00:01:08,Test
788566352_31424853689_593927,0 days 00:09:45,Control
788566990_72336782670_633242,0 days 00:22:38,Control
788571498_29202617136_798328,0 days 00:01:14,Test
78857459_99544718263_728887,0 days 00:00:00,Control
788589841_72703060394_396288,0 days 00:05:02,Control
788596939_28024236132_212014,0 days 00:02:15,Test
788607601_65663673910_396039,0 days 00:04:37,Control
78861370_26335942209_112182,0 days 00:12:46,Control
788619977_46834026613_603927,0 days 00:01:31,Test
788632172_11409655903_140800,0 days 00:00:00,Test
788633878_69917416713_440286,0 days 00:09:51,Test
788639786_86742974709_402443,0 days 01:46:00,Control
788650018_26667560547_76883,0 days 00:08:45,Test
788673922_98226662980_534904,0 days 00:11:20,Control
788686206_23129032330_201975,0 days 00:04:54,Control
788722953_14454618874_975407,0 days 00:17:26,Control
788739300_2471038795_251480,0 days 00:03:47,Control
788762365_29383019895_673684,0 days 00:03:46,Test
788769444_93643937701_894668,0 days 00:04:02,Control
788774612_79963726266_999432,0 days 00:03:00,Test
788791993_32571854091_621907,0 days 00:02:17,Test
